order_id,date,region,state,store_id,customer_id,customer_segment,product_category,product_subcategory,units_sold,unit_price,discount,shipping_cost,payment_method,sales_channel,order_status
ORD-102518,2024-06-16,West,California,WE-03,CUST-00294,Corporate,Apparel,Men's Wear,3,43.16,0.0,4.99,Debit Card,Online,Completed
ORD-102410,2024-06-16,West,Oregon,WE-05,CUST-00976,Consumer,Electronics,Laptops,3,498.08,0.0,0.0,Credit Card,In-Store,Completed
ORD-100986,2024-06-16,North,North Dakota,NO-02,CUST-00295,Consumer,Home Goods,Storage,4,328.46,0.0,0.0,Cash,In-Store,Completed
ORD-103928,2024-06-16,Central,Ohio,CE-01,CUST-01473,Consumer,Sporting Goods,Cycling,1,115.19,0.05,0.0,Credit Card,Online,Completed
ORD-103269,2024-06-16,East,Massachusetts,EA-04,CUST-00156,Corporate,Apparel,Men's Wear,2,53.02,0.0,0.0,Debit Card,In-Store,Completed
ORD-101776,2024-06-16,North,Wisconsin,NO-02,CUST-00057,Consumer,Electronics,Headphones,5,458.79,0.05,12.99,Credit Card,Online,Completed
ORD-102389,2024-06-16,Central,Ohio,CE-05,CUST-00429,Consumer,Home Goods,Furniture,6,211.22,0.0,0.0,Credit Card,In-Store,Completed
ORD-101186,2024-06-16,North,North Dakota,NO-03,CUST-01434,Home Office,Apparel,Kids' Wear,2,79.54,0.05,0.0,Credit Card,In-Store,Returned
ORD-105410,2024-06-16,East,Massachusetts,EA-01,CUST-01196,Corporate,Electronics,Smart Home,5,286.86,0.0,0.0,Credit Card,In-Store,Completed
ORD-101293,2024-06-17,North,Wisconsin,NO-01,CUST-00012,Consumer,Electronics,Cameras,1,746.9,0.0,0.0,Credit Card,In-Store,Completed
ORD-104218,2024-06-17,North,Wisconsin,NO-05,CUST-01617,Consumer,Apparel,Footwear,3,59.62,0.15,0.0,Credit Card,In-Store,Completed
ORD-104051,2024-06-17,North,Minnesota,NO-03,CUST-00319,Home Office,Home Goods,Kitchenware,5,348.67,0.25,0.0,PayPal,In-Store,Completed
ORD-101456,2024-06-17,West,Washington,WE-04,CUST-01373,Consumer,Apparel,Kids' Wear,2,29.76,0.0,0.0,PayPal,Online,Completed
ORD-101880,2024-06-17,East,New York,EA-04,CUST-00557,Consumer,Electronics,Headphones,4,211.3,0.0,4.99,Credit Card,Online,Completed
ORD-104623,2024-06-18,South,Georgia,SO-04,CUST-00434,Consumer,Beauty & Health,Haircare,4,62.95,0.05,0.0,Credit Card,In-Store,Completed
ORD-104889,2024-06-18,North,Wisconsin,NO-02,CUST-01700,Consumer,Electronics,Laptops,4,792.15,0.0,7.99,Cash,Online,Completed
ORD-103753,2024-06-18,Central,Missouri,CE-03,CUST-00130,Home Office,Sporting Goods,Outdoor Gear,2,119.22,0.2,0.0,Credit Card,In-Store,Completed
ORD-103457,2024-06-18,South,Florida,SO-03,CUST-00407,Consumer,Apparel,Kids' Wear,2,33.61,0.0,0.0,Credit Card,In-Store,Completed
ORD-100176,2024-06-18,West,Oregon,WE-03,CUST-00105,Corporate,Books,Comics,4,19.72,0.0,0.0,Credit Card,In-Store,Completed
ORD-101625,2024-06-18,South,Florida,SO-04,CUST-00708,Consumer,Beauty & Health,Wellness,6,39.44,0.0,4.99,Credit Card,Online,Completed
ORD-100609,2024-06-18,South,Florida,SO-01,CUST-01671,Corporate,Sporting Goods,Fitness Equipment,5,106.35,0.0,0.0,Debit Card,In-Store,Completed
ORD-100211,2024-06-19,North,North Dakota,NO-03,CUST-01178,Corporate,Sporting Goods,Fitness Equipment,6,166.34,0.0,0.0,Credit Card,In-Store,Completed
ORD-103256,2024-06-19,Central,Missouri,CE-01,CUST-00394,Home Office,Home Goods,Storage,3,211.79,0.0,4.99,Gift Card,Online,Completed
ORD-101724,2024-06-19,South,Florida,SO-04,CUST-01676,Corporate,Electronics,Smart Home,4,300.07,0.05,0.0,Debit Card,Online,Completed
ORD-101006,2024-06-19,East,New York,EA-05,CUST-00647,Consumer,Apparel,Footwear,4,100.85,0.0,7.99,PayPal,Online,Completed
ORD-105236,2024-06-19,West,Oregon,WE-02,CUST-00378,Consumer,Apparel,Accessories,5,60.01,0.0,0.0,Gift Card,In-Store,Completed
ORD-104584,2024-06-19,North,Wisconsin,NO-03,CUST-01114,Corporate,Apparel,Men's Wear,2,49.92,0.15,0.0,Gift Card,In-Store,Completed
ORD-105745,2024-06-19,East,New York,EA-04,CUST-01203,Consumer,Electronics,Laptops,2,248.08,0.0,0.0,PayPal,In-Store,Completed
ORD-104826,2024-06-19,South,Florida,SO-01,CUST-01673,Corporate,Electronics,Cameras,3,227.38,0.05,0.0,Debit Card,In-Store,Completed
ORD-104456,2024-06-19,South,Texas,SO-01,CUST-00319,Consumer,Home Goods,Kitchenware,3,164.25,0.25,0.0,Debit Card,In-Store,Completed
ORD-105532,2024-06-19,East,Massachusetts,EA-04,CUST-01721,Consumer,Books,Children's,3,15.55,0.15,7.99,Credit Card,Online,Completed
ORD-103810,2024-06-19,East,Massachusetts,EA-03,CUST-01691,Consumer,Home Goods,Kitchenware,2,330.64,0.0,0.0,Credit Card,In-Store,Completed
ORD-105477,2024-06-20,North,Minnesota,NO-02,CUST-00357,Consumer,Apparel,Men's Wear,5,38.24,0.0,0.0,Debit Card,In-Store,Completed
ORD-101446,2024-06-20,Central,Illinois,CE-04,CUST-01520,Corporate,Apparel,Kids' Wear,4,150.0,0.0,12.99,Credit Card,Online,Cancelled
ORD-104188,2024-06-20,East,New Jersey,EA-05,CUST-00666,Corporate,Apparel,Footwear,5,25.81,0.0,0.0,Credit Card,In-Store,Returned
ORD-101590,2024-06-20,Central,Illinois,CE-05,CUST-00891,Corporate,Home Goods,Decor,4,105.14,0.15,0.0,Debit Card,In-Store,Completed
ORD-105484,2024-06-20,West,Oregon,WE-02,CUST-00344,Consumer,Sporting Goods,Outdoor Gear,3,127.48,0.0,0.0,PayPal,In-Store,Completed
ORD-104080,2024-06-20,South,Texas,SO-03,CUST-00720,Consumer,Beauty & Health,Wellness,2,32.05,0.0,0.0,Cash,In-Store,Completed
ORD-105349,2024-06-20,West,Washington,WE-04,CUST-00416,Home Office,Home Goods,Decor,5,164.53,0.0,0.0,Credit Card,In-Store,Completed
ORD-102520,2024-06-20,East,New Jersey,EA-01,CUST-00670,Consumer,Home Goods,Storage,5,764.3,0.0,4.99,Credit Card,Online,Completed
ORD-102372,2024-06-20,North,Wisconsin,NO-05,CUST-00359,Corporate,Books,Children's,5,14.75,0.0,0.0,Credit Card,Online,Completed
ORD-103362,2024-06-20,Central,Ohio,CE-05,CUST-01306,Corporate,Electronics,Cameras,2,393.14,0.1,7.99,Credit Card,Online,Completed
ORD-101214,2024-06-21,West,California,WE-05,CUST-00892,Corporate,Electronics,Laptops,1,632.58,0.0,7.99,Debit Card,Online,Cancelled
ORD-102955,2024-06-21,North,Minnesota,NO-03,CUST-01708,Consumer,Home Goods,Storage,5,164.22,0.0,0.0,PayPal,Online,Completed
ORD-102178,2024-06-21,North,North Dakota,NO-04,CUST-00635,Consumer,Electronics,Cameras,4,328.56,0.15,4.99,Credit Card,Online,Completed
ORD-102891,2024-06-21,Central,Illinois,CE-01,CUST-00050,Consumer,Home Goods,Kitchenware,3,264.2,0.0,12.99,Gift Card,Online,Completed
ORD-103213,2024-06-21,South,Florida,SO-05,CUST-01767,Home Office,Books,Fiction,4,12.4,0.25,0.0,Debit Card,In-Store,Completed
ORD-100780,2024-06-21,South,Florida,SO-04,CUST-00016,Consumer,Sporting Goods,Footwear,6,244.33,0.15,0.0,Gift Card,In-Store,Completed
ORD-100991,2024-06-22,West,Washington,WE-01,CUST-01136,Corporate,Electronics,Smartphones,3,344.12,0.0,7.99,Gift Card,Online,Completed
ORD-105363,2024-06-22,South,Florida,SO-02,CUST-00023,Consumer,Apparel,Footwear,3,96.59,0.05,0.0,Debit Card,In-Store,Completed
ORD-101920,2024-06-22,Central,Ohio,CE-01,CUST-01154,Consumer,Apparel,Men's Wear,6,44.96,0.0,0.0,PayPal,In-Store,Completed
ORD-102103,2024-06-22,Central,Missouri,CE-04,CUST-00276,Consumer,Home Goods,Decor,3,338.27,0.25,0.0,Cash,Online,Completed
ORD-104877,2024-06-22,West,California,WE-05,CUST-00734,Home Office,Electronics,Smartphones,1,249.92,0.05,0.0,Credit Card,In-Store,Completed
ORD-104491,2024-06-22,North,Minnesota,NO-01,CUST-01539,Home Office,Apparel,Footwear,2,37.76,0.05,0.0,Gift Card,In-Store,Completed
ORD-101586,2024-06-22,Central,Missouri,CE-05,CUST-00436,Consumer,Apparel,Men's Wear,2,46.09,0.0,0.0,Debit Card,In-Store,Completed
ORD-101679,2024-06-22,West,Washington,WE-02,CUST-01562,Consumer,Apparel,Footwear,2,134.16,0.0,0.0,PayPal,In-Store,Completed
ORD-101270,2024-06-22,North,Wisconsin,NO-05,CUST-00518,Home Office,Electronics,Cameras,5,628.36,0.05,7.99,Debit Card,Online,Completed
ORD-100315,2024-06-22,East,New York,EA-02,CUST-01405,Consumer,Beauty & Health,Personal Care,3,54.9,0.15,0.0,Credit Card,In-Store,Completed
ORD-101717,2024-06-22,South,Texas,SO-04,CUST-00208,Consumer,Home Goods,Furniture,6,377.08,0.0,0.0,Credit Card,In-Store,Completed
ORD-101487,2024-06-22,West,California,WE-01,CUST-00443,Corporate,Home Goods,Decor,3,211.09,0.0,0.0,Credit Card,Online,Completed
ORD-100481,2024-06-22,East,New York,EA-01,CUST-00600,Corporate,Apparel,Accessories,3,42.61,0.0,0.0,Debit Card,In-Store,Completed
ORD-103356,2024-06-22,North,North Dakota,NO-02,CUST-00261,Consumer,Apparel,Women's Wear,5,19.46,0.0,0.0,Credit Card,Online,Completed
ORD-101108,2024-06-22,North,Minnesota,NO-01,CUST-01311,Consumer,Home Goods,Bedding,5,373.96,0.2,0.0,Credit Card,In-Store,Completed
ORD-100257,2024-06-22,East,Massachusetts,EA-04,CUST-01689,Consumer,Apparel,Accessories,3,50.64,0.15,0.0,Cash,In-Store,Completed
ORD-103369,2024-06-22,West,California,WE-04,CUST-01150,Consumer,Electronics,Cameras,3,544.17,0.0,0.0,PayPal,Online,Completed
ORD-103243,2024-06-23,South,Florida,SO-02,CUST-01025,Corporate,Electronics,Laptops,5,545.32,0.15,12.99,PayPal,Online,Returned
ORD-100798,2024-06-23,West,Washington,WE-01,CUST-01162,Consumer,Beauty & Health,Haircare,2,28.1,0.0,12.99,Credit Card,Online,Completed
ORD-101020,2024-06-23,East,New Jersey,EA-04,CUST-01722,Consumer,Sporting Goods,Outdoor Gear,5,288.67,0.0,0.0,Debit Card,In-Store,Completed
ORD-100266,2024-06-23,West,Oregon,WE-04,CUST-00386,Corporate,Apparel,Women's Wear,4,145.15,0.0,0.0,Credit Card,Online,Completed
ORD-101152,2024-06-23,Central,Ohio,CE-03,CUST-00736,Consumer,Beauty & Health,Makeup,5,21.26,0.1,12.99,Debit Card,Online,Completed
ORD-104012,2024-06-23,South,Georgia,SO-01,CUST-00304,Consumer,Electronics,Headphones,3,317.31,0.0,12.99,PayPal,Online,Completed
ORD-105566,2024-06-23,West,Washington,WE-04,CUST-00400,Consumer,Books,Non-Fiction,5,9.13,0.2,4.99,Cash,Online,Completed
ORD-105252,2024-06-23,South,Georgia,SO-01,CUST-01029,Consumer,Home Goods,Storage,4,240.46,0.15,4.99,Credit Card,Online,Completed
ORD-101035,2024-06-23,West,Washington,WE-01,CUST-01630,Consumer,Sporting Goods,Outdoor Gear,2,280.69,0.1,0.0,Credit Card,Online,Returned
ORD-100381,2024-06-23,South,Florida,SO-05,CUST-00509,Home Office,Home Goods,Kitchenware,4,195.99,0.2,0.0,Gift Card,In-Store,Completed
ORD-104669,2024-06-23,West,California,WE-05,CUST-00581,Consumer,Sporting Goods,Cycling,3,253.36,0.25,0.0,Credit Card,In-Store,Completed
ORD-102951,2024-06-23,West,Washington,WE-04,CUST-00487,Corporate,Apparel,Footwear,4,40.64,0.05,0.0,Debit Card,In-Store,Completed
ORD-103458,2024-06-23,West,California,WE-04,CUST-00223,Consumer,Sporting Goods,Team Sports,4,122.17,0.2,0.0,Gift Card,Online,Completed
ORD-104122,2024-06-24,East,New Jersey,EA-02,CUST-01092,Consumer,Electronics,Smart Home,4,238.96,0.0,0.0,Credit Card,In-Store,Completed
ORD-100500,2024-06-24,West,California,WE-02,CUST-00836,Home Office,Home Goods,Storage,1,260.86,0.25,0.0,Cash,In-Store,Completed
ORD-103473,2024-06-25,North,Minnesota,NO-02,CUST-01525,Consumer,Sporting Goods,Team Sports,3,482.92,0.0,7.99,Debit Card,Online,Completed
ORD-103379,2024-06-25,Central,Missouri,CE-02,CUST-01515,Corporate,Apparel,Footwear,2,73.22,0.0,0.0,Credit Card,In-Store,Completed
ORD-104189,2024-06-26,South,Texas,SO-05,CUST-01284,Home Office,Electronics,Laptops,3,679.09,0.0,4.99,Credit Card,Online,Completed
ORD-105191,2024-06-26,Central,Ohio,CE-02,CUST-00204,Corporate,Electronics,Cameras,2,355.61,0.05,12.99,Debit Card,Online,Completed
ORD-105113,2024-06-26,West,Oregon,WE-01,CUST-01615,Consumer,Sporting Goods,Cycling,4,140.48,0.0,0.0,Credit Card,In-Store,Completed
ORD-105232,2024-06-26,South,Georgia,SO-05,CUST-00117,Consumer,Beauty & Health,Haircare,4,62.07,0.0,4.99,Cash,Online,Completed
ORD-100435,2024-06-26,West,Oregon,WE-04,CUST-01213,Home Office,Electronics,Headphones,1,290.27,0.0,0.0,Credit Card,In-Store,Completed
ORD-102965,2024-06-26,Central,Ohio,CE-03,CUST-00859,Home Office,Home Goods,Kitchenware,4,353.92,0.05,4.99,Cash,Online,Completed
ORD-103084,2024-06-26,West,Oregon,WE-04,CUST-01304,Corporate,Apparel,Accessories,3,57.0,0.05,4.99,Credit Card,Online,Completed
ORD-102313,2024-06-27,East,New York,EA-01,CUST-01178,Consumer,Apparel,Kids' Wear,3,27.14,0.0,0.0,Credit Card,In-Store,Completed
ORD-105473,2024-06-27,Central,Illinois,CE-01,CUST-00149,Consumer,Sporting Goods,Team Sports,3,293.98,0.15,0.0,Credit Card,Online,Completed
ORD-105583,2024-06-27,North,Wisconsin,NO-01,CUST-01486,Consumer,Beauty & Health,Skincare,2,24.14,0.05,4.99,Credit Card,Online,Completed
ORD-104230,2024-06-27,South,Texas,SO-04,CUST-01411,Consumer,Beauty & Health,Haircare,2,120.0,0.0,4.99,Debit Card,Online,Completed
ORD-104238,2024-06-27,Central,Missouri,CE-04,CUST-01632,Corporate,Apparel,Accessories,5,109.12,0.0,0.0,Cash,In-Store,Completed
ORD-100278,2024-06-27,East,New Jersey,EA-02,CUST-01486,Corporate,Books,Children's,5,8.57,0.25,0.0,Credit Card,In-Store,Completed
ORD-103244,2024-06-27,Central,Ohio,CE-03,CUST-00223,Home Office,Books,Fiction,5,14.5,0.25,0.0,Debit Card,In-Store,Completed
ORD-100137,2024-06-28,East,New Jersey,EA-01,CUST-00449,Consumer,Apparel,Men's Wear,2,81.16,0.0,0.0,Credit Card,In-Store,Cancelled
ORD-105666,2024-06-28,South,Florida,SO-03,CUST-01207,Consumer,Sporting Goods,Footwear,4,110.57,0.0,0.0,Credit Card,In-Store,Completed
ORD-102639,2024-06-28,North,Wisconsin,NO-05,CUST-00432,Consumer,Apparel,Women's Wear,2,30.89,0.0,0.0,Credit Card,Online,Completed
ORD-102267,2024-06-28,West,California,WE-04,CUST-01753,Consumer,Apparel,Men's Wear,3,31.04,0.0,0.0,Debit Card,In-Store,Completed
ORD-101281,2024-06-28,West,Washington,WE-04,CUST-00468,Consumer,Apparel,Accessories,4,42.0,0.0,7.99,Cash,Online,Completed
ORD-100267,2024-06-28,North,North Dakota,NO-05,CUST-00338,Corporate,Beauty & Health,Wellness,3,35.73,0.0,0.0,PayPal,In-Store,Completed
ORD-102978,2024-06-29,East,Massachusetts,EA-01,CUST-00149,Consumer,Home Goods,Storage,2,465.32,0.0,0.0,Debit Card,Online,Completed
ORD-100337,2024-06-29,North,Wisconsin,NO-04,CUST-00799,Corporate,Apparel,Men's Wear,6,36.28,0.05,0.0,Gift Card,In-Store,Completed
ORD-102982,2024-06-29,North,Minnesota,NO-03,CUST-00803,Corporate,Apparel,Women's Wear,4,49.93,0.1,4.99,Credit Card,Online,Returned
ORD-104644,2024-06-29,South,Texas,SO-05,CUST-00446,Consumer,Books,Non-Fiction,3,27.82,0.05,0.0,Credit Card,In-Store,Completed
ORD-103045,2024-06-29,Central,Illinois,CE-03,CUST-00802,Home Office,Apparel,Accessories,3,62.47,0.15,4.99,PayPal,Online,Completed
ORD-102631,2024-06-29,West,Washington,WE-01,CUST-00153,Home Office,Apparel,Footwear,4,35.86,0.0,0.0,Debit Card,In-Store,Completed
ORD-105454,2024-06-29,Central,Illinois,CE-01,CUST-00853,Consumer,Apparel,Accessories,1,97.91,0.0,12.99,Credit Card,Online,Completed
ORD-100560,2024-06-29,West,Oregon,WE-02,CUST-01793,Corporate,Electronics,Headphones,2,303.79,0.15,0.0,PayPal,Online,Completed
ORD-102220,2024-06-29,East,Massachusetts,EA-03,CUST-00366,Consumer,Sporting Goods,Footwear,3,122.18,0.1,0.0,Cash,In-Store,Completed
ORD-101437,2024-06-29,East,New York,EA-03,CUST-01634,Consumer,Apparel,Footwear,3,37.45,0.0,0.0,Credit Card,In-Store,Completed
ORD-103712,2024-06-30,West,Washington,WE-01,CUST-01136,Consumer,Apparel,Accessories,3,70.9,0.0,0.0,PayPal,In-Store,Completed
ORD-102388,2024-06-30,West,Oregon,WE-04,CUST-01461,Home Office,Home Goods,Decor,4,340.0,0.05,0.0,Credit Card,Online,Completed
ORD-105011,2024-06-30,Central,Illinois,CE-02,CUST-00228,Consumer,Electronics,Laptops,7,166.96,0.1,0.0,PayPal,Online,Completed
ORD-101014,2024-06-30,East,New Jersey,EA-04,CUST-00531,Home Office,Sporting Goods,Outdoor Gear,5,439.85,0.1,0.0,PayPal,In-Store,Completed
ORD-103465,2024-06-30,East,Massachusetts,EA-01,CUST-00742,Consumer,Electronics,Headphones,3,364.83,0.1,0.0,Credit Card,In-Store,Completed
ORD-100438,2024-06-30,South,Florida,SO-04,CUST-01647,Consumer,Electronics,Smartphones,2,548.91,0.0,0.0,Debit Card,In-Store,Completed
ORD-101299,2024-06-30,Central,Illinois,CE-03,CUST-00561,Consumer,Books,Non-Fiction,1,19.05,0.2,7.99,Debit Card,Online,Returned
ORD-103152,2024-06-30,South,Georgia,SO-01,CUST-00980,Corporate,Home Goods,Kitchenware,3,533.45,0.0,0.0,Credit Card,In-Store,Returned
ORD-104768,2024-06-30,East,New Jersey,EA-04,CUST-00021,Consumer,Apparel,Women's Wear,1,30.28,0.05,0.0,Credit Card,Online,Completed
ORD-105513,2024-07-01,South,Florida,SO-02,CUST-00145,Corporate,Electronics,Headphones,2,512.14,0.05,7.99,Debit Card,Online,Completed
ORD-101943,2024-07-01,East,Massachusetts,EA-05,CUST-00884,Consumer,Home Goods,Furniture,3,252.69,0.2,0.0,Credit Card,In-Store,Completed
ORD-103434,2024-07-01,East,New Jersey,EA-02,CUST-01559,Consumer,Sporting Goods,Cycling,4,69.55,0.0,0.0,Cash,Online,Completed
ORD-104973,2024-07-01,South,Georgia,SO-05,CUST-00106,Consumer,Home Goods,Storage,6,183.46,0.0,0.0,Credit Card,In-Store,Completed
ORD-101399,2024-07-01,North,Wisconsin,NO-02,CUST-00216,Corporate,Apparel,Footwear,1,56.68,0.05,0.0,Credit Card,Online,Completed
ORD-100800,2024-07-01,West,Washington,WE-04,CUST-00764,Consumer,Sporting Goods,Team Sports,5,241.43,0.05,0.0,Debit Card,In-Store,Completed
ORD-100074,2024-07-01,South,Texas,SO-04,CUST-00447,Home Office,Apparel,Accessories,3,119.88,0.0,0.0,Credit Card,In-Store,Completed
ORD-102608,2024-07-01,Central,Missouri,CE-01,CUST-01309,Consumer,Home Goods,Kitchenware,3,260.63,0.25,4.99,Gift Card,Online,Completed
ORD-103070,2024-07-01,East,Massachusetts,EA-05,CUST-01123,Corporate,Apparel,Men's Wear,5,26.88,0.0,0.0,Cash,In-Store,Completed
ORD-102561,2024-07-01,West,Washington,WE-04,CUST-00164,Consumer,Beauty & Health,Personal Care,4,91.51,0.1,0.0,Credit Card,In-Store,Completed
ORD-102758,2024-07-01,East,Massachusetts,EA-03,CUST-00029,Home Office,Home Goods,Storage,3,299.0,0.05,0.0,Credit Card,In-Store,Completed
ORD-103312,2024-07-02,Central,Ohio,CE-05,CUST-00990,Consumer,Beauty & Health,Personal Care,5,39.39,0.1,0.0,Debit Card,Online,Completed
ORD-105822,2024-07-02,East,New York,EA-03,CUST-01343,Consumer,Electronics,Cameras,4,565.89,0.05,0.0,Debit Card,Online,Completed
ORD-100009,2024-07-02,East,Massachusetts,EA-03,CUST-01626,Corporate,Apparel,Accessories,3,101.25,0.0,0.0,PayPal,In-Store,Completed
ORD-101150,2024-07-02,South,Florida,SO-01,CUST-00384,Consumer,Home Goods,Decor,2,320.73,0.0,7.99,Credit Card,Online,Completed
ORD-102047,2024-07-02,North,North Dakota,NO-01,CUST-00135,Consumer,Sporting Goods,Fitness Equipment,5,135.74,0.0,0.0,Credit Card,Online,Completed
ORD-101189,2024-07-02,West,Washington,WE-04,CUST-00910,Corporate,Apparel,Accessories,5,57.28,0.0,0.0,Cash,In-Store,Completed
ORD-101649,2024-07-02,South,Florida,SO-02,CUST-01063,Consumer,Electronics,Smart Home,4,294.96,0.0,7.99,Credit Card,Online,Returned
ORD-104665,2024-07-03,North,Minnesota,NO-02,CUST-00737,Consumer,Electronics,Headphones,3,460.48,0.1,7.99,Cash,Online,Completed
ORD-102934,2024-07-03,South,Florida,SO-05,CUST-01503,Consumer,Books,Children's,3,9.12,0.0,4.99,Cash,Online,Completed
ORD-103973,2024-07-03,South,Georgia,SO-05,CUST-00544,Consumer,Electronics,Laptops,3,183.37,0.0,0.0,Debit Card,In-Store,Completed
ORD-101304,2024-07-03,North,Wisconsin,NO-02,CUST-00864,Corporate,Home Goods,Decor,4,147.59,0.0,4.99,Debit Card,Online,Completed
ORD-101540,2024-07-03,West,Washington,WE-03,CUST-00571,Consumer,Home Goods,Furniture,3,375.48,0.2,0.0,Credit Card,In-Store,Completed
ORD-105285,2024-07-03,Central,Ohio,CE-05,CUST-00957,Corporate,Home Goods,Decor,1,226.69,0.0,4.99,Credit Card,Online,Returned
ORD-105912,2024-07-04,Central,Ohio,CE-01,CUST-01278,Consumer,Apparel,Women's Wear,3,52.37,0.0,4.99,Credit Card,Online,Completed
ORD-102142,2024-07-04,South,Florida,SO-05,CUST-00410,Home Office,Home Goods,Bedding,3,196.14,0.0,0.0,PayPal,In-Store,Completed
ORD-105555,2024-07-04,West,California,WE-04,CUST-01744,Consumer,Home Goods,Furniture,4,447.66,0.05,4.99,PayPal,Online,Completed
ORD-105678,2024-07-05,West,California,WE-02,CUST-01404,Corporate,Books,Children's,6,23.22,0.0,0.0,Credit Card,Online,Completed
ORD-100214,2024-07-05,East,New York,EA-03,CUST-00432,Consumer,Apparel,Kids' Wear,2,40.68,0.15,0.0,Credit Card,Online,Completed
ORD-104152,2024-07-05,South,Texas,SO-04,CUST-00171,Consumer,Beauty & Health,Personal Care,2,39.13,0.0,7.99,Credit Card,Online,Completed
ORD-102152,2024-07-05,North,Wisconsin,NO-03,CUST-00765,Consumer,Sporting Goods,Fitness Equipment,5,81.74,0.05,0.0,Credit Card,In-Store,Completed
ORD-102790,2024-07-05,North,North Dakota,NO-03,CUST-01683,Consumer,Electronics,Smartphones,4,579.66,0.0,4.99,PayPal,Online,Completed
ORD-100091,2024-07-06,West,California,WE-05,CUST-01673,Consumer,Electronics,Cameras,3,548.75,0.1,0.0,Debit Card,Online,Completed
ORD-102589,2024-07-06,East,Massachusetts,EA-02,CUST-00656,Corporate,Sporting Goods,Team Sports,3,123.78,0.0,12.99,PayPal,Online,Completed
ORD-102634,2024-07-06,Central,Ohio,CE-04,CUST-00146,Consumer,Electronics,Headphones,2,416.93,0.0,0.0,Debit Card,In-Store,Completed
ORD-102672,2024-07-06,Central,Illinois,CE-03,CUST-01277,Consumer,Home Goods,Decor,2,314.31,0.0,4.99,Credit Card,Online,Completed
ORD-102921,2024-07-06,Central,Missouri,CE-05,CUST-00381,Consumer,Home Goods,Storage,2,422.11,0.05,0.0,Credit Card,In-Store,Completed
ORD-100630,2024-07-06,Central,Missouri,CE-01,CUST-00108,Corporate,Apparel,Women's Wear,1,71.57,0.0,0.0,Credit Card,In-Store,Completed
ORD-103848,2024-07-07,Central,Missouri,CE-02,CUST-00637,Consumer,Apparel,Accessories,4,32.64,0.0,7.99,Credit Card,Online,Completed
ORD-104967,2024-07-07,South,Florida,SO-02,CUST-01476,Consumer,Home Goods,Furniture,4,366.77,0.0,4.99,PayPal,Online,Completed
ORD-102952,2024-07-07,South,Georgia,SO-04,CUST-01428,Consumer,Electronics,Smart Home,1,603.91,0.15,0.0,Credit Card,Online,Completed
ORD-105599,2024-07-07,North,North Dakota,NO-01,CUST-00140,Home Office,Sporting Goods,Footwear,4,119.89,0.0,0.0,PayPal,Online,Completed
ORD-104119,2024-07-07,East,Massachusetts,EA-01,CUST-01065,Consumer,Home Goods,Storage,2,254.1,0.0,0.0,Cash,In-Store,Completed
ORD-100321,2024-07-07,East,New York,EA-02,CUST-00202,Home Office,Electronics,Laptops,4,280.98,0.05,0.0,Debit Card,In-Store,Completed
ORD-101306,2024-07-07,North,Minnesota,NO-02,CUST-00867,Consumer,Books,Comics,1,26.4,0.0,0.0,Cash,In-Store,Completed
ORD-103112,2024-07-07,West,Oregon,WE-05,CUST-00618,Consumer,Beauty & Health,Personal Care,3,34.38,0.25,7.99,PayPal,Online,Completed
ORD-103447,2024-07-07,Central,Illinois,CE-03,CUST-00150,Consumer,Home Goods,Bedding,4,337.78,0.1,0.0,Credit Card,In-Store,Completed
ORD-102943,2024-07-07,East,New York,EA-03,CUST-01630,Consumer,Home Goods,Furniture,4,195.58,0.05,0.0,Credit Card,In-Store,Completed
ORD-102321,2024-07-07,South,Florida,SO-05,CUST-01440,Consumer,Apparel,Women's Wear,2,35.12,0.0,0.0,Credit Card,Online,Completed
ORD-100876,2024-07-08,West,Oregon,WE-05,CUST-01489,Home Office,Home Goods,Furniture,3,221.93,0.0,0.0,Debit Card,In-Store,Cancelled
ORD-101532,2024-07-08,North,Minnesota,NO-02,CUST-00761,Consumer,Electronics,Smart Home,5,196.16,0.15,0.0,Credit Card,Online,Cancelled
ORD-105429,2024-07-08,West,California,WE-04,CUST-00100,Consumer,Books,Educational,1,45.0,0.15,0.0,Cash,In-Store,Completed
ORD-101796,2024-07-08,Central,Illinois,CE-03,CUST-01505,Consumer,Home Goods,Storage,5,266.83,0.05,0.0,PayPal,Online,Completed
ORD-101366,2024-07-08,West,California,WE-05,CUST-01644,Consumer,Electronics,Cameras,3,246.67,0.0,0.0,Credit Card,In-Store,Completed
ORD-103345,2024-07-08,South,Florida,SO-02,CUST-00912,Consumer,Books,Comics,1,18.62,0.0,0.0,PayPal,In-Store,Completed
ORD-103711,2024-07-08,Central,Illinois,CE-02,CUST-00364,Consumer,Apparel,Men's Wear,3,20.69,0.0,0.0,PayPal,Online,Completed
ORD-105925,2024-07-09,South,Florida,SO-05,CUST-00571,Consumer,Beauty & Health,Wellness,4,10.24,0.0,0.0,PayPal,In-Store,Completed
ORD-105244,2024-07-09,South,Florida,SO-04,CUST-00239,Corporate,Home Goods,Bedding,2,104.56,0.0,0.0,Credit Card,Online,Completed
ORD-105203,2024-07-09,Central,Ohio,CE-03,CUST-00397,Corporate,Apparel,Kids' Wear,2,34.17,0.2,12.99,Credit Card,Online,Completed
